"565","Round of 16","Brazil","Chile","1998-06-27 12:00:00.000000","4","1",,,,,"1"
"566","Round of 16","Italy","Norway","1998-06-27 12:00:00.000000","1","0",,,,,"1"
"567","Round of 16","Nigeria","Denmark","1998-06-28 12:00:00.000000","1","4",,,,,"2"
"568","Round of 16","France","Paraguay","1998-06-28 12:00:00.000000","0","0","1","0",,,"1"
"569","Round of 16","Germany","Mexico","1998-06-29 12:00:00.000000","2","1",,,,,"1"
"570","Round of 16","Netherlands","Yugoslavia (-2003)","1998-06-29 12:00:00.000000","2","1",,,,,"1"
"571","Round of 16","Argentina","England","1998-06-30 12:00:00.000000","2","2","2","2","4","3","1"
"572","Round of 16","Romania","Croatia","1998-06-30 12:00:00.000000","0","1",,,,,"2"
"573","Quarter-finals","Italy","France","1998-07-03 12:00:00.000000","0","0","0","0","3","4","2"
"574","Quarter-finals","Brazil","Denmark","1998-07-03 12:00:00.000000","3","2",,,,,"1"
"575","Quarter-finals","Germany","Croatia","1998-07-04 12:00:00.000000","0","3",,,,,"2"
"576","Quarter-finals","Netherlands","Argentina","1998-07-04 12:00:00.000000","2","1",,,,,"1"
"577","Semi-finals","Brazil","Netherlands","1998-07-07 12:00:00.000000","1","1","1","1","4","2","1"
"578","Semi-finals","France","Croatia","1998-07-08 12:00:00.000000","2","1",,,,,"1"
"579","Third place match","Netherlands","Croatia","1998-07-11 12:00:00.000000","1","2",,,,,"2"
"580","Final","Brazil","France","1998-07-12 12:00:00.000000","0","3",,,,,"2"
"581","Matchday 1","France","Senegal","2002-05-31 12:00:00.000000","0","1",,,,,"2"
"582","Matchday 2","Uruguay","Denmark","2002-06-01 12:00:00.000000","1","2",,,,,"2"
"583","Matchday 7","France","Uruguay","2002-06-06 12:00:00.000000","0","0",,,,,"0"
"584","Matchday 7","Denmark","Senegal","2002-06-06 12:00:00.000000","1","1",,,,,"0"
"585","Matchday 12","Denmark","France","2002-06-11 12:00:00.000000","2","0",,,,,"1"
"586","Matchday 12","Senegal","Uruguay","2002-06-11 12:00:00.000000","3","3",,,,,"0"
"587","Matchday 3","Paraguay","South Africa","2002-06-02 12:00:00.000000","2","2",,,,,"0"
"588","Matchday 3","Spain","Slovenia","2002-06-02 12:00:00.000000","3","1",,,,,"1"
"589","Matchday 8","Spain","Paraguay","2002-06-07 12:00:00.000000","3","1",,,,,"1"
"590","Matchday 9","South Africa","Slovenia","2002-06-08 12:00:00.000000","1","0",,,,,"1"
"591","Matchday 13","South Africa","Spain","2002-06-12 12:00:00.000000","2","3",,,,,"2"
"592","Matchday 13","Slovenia","Paraguay","2002-06-12 12:00:00.000000","1","3",,,,,"2"
"593","Matchday 4","Brazil","Turkey","2002-06-03 12:00:00.000000","2","1",,,,,"1"
"594","Matchday 5","China","Costa Rica","2002-06-04 12:00:00.000000","0","2",,,,,"2"
"595","Matchday 9","Brazil","China","2002-06-08 12:00:00.000000","4","0",,,,,"1"
"596","Matchday 10","Costa Rica","Turkey","2002-06-09 12:00:00.000000","1","1",,,,,"0"
"597","Matchday 14","Costa Rica","Brazil","2002-06-13 12:00:00.000000","2","5",,,,,"2"
"598","Matchday 14","Turkey","China","2002-06-13 12:00:00.000000","3","0",,,,,"1"
"599","Matchday 5","South Korea","Poland","2002-06-04 12:00:00.000000","2","0",,,,,"1"
"600","Matchday 6","United States","Portugal","2002-06-05 12:00:00.000000","3","2",,,,,"1"
"601","Matchday 11","South Korea","United States","2002-06-10 12:00:00.000000","1","1",,,,,"0"
"602","Matchday 11","Portugal","Poland","2002-06-10 12:00:00.000000","4","0",,,,,"1"
"603","Matchday 15","Portugal","South Korea","2002-06-14 12:00:00.000000","0","1",,,,,"2"
"604","Matchday 15","Poland","United States","2002-06-14 12:00:00.000000","3","1",,,,,"1"
"605","Matchday 2","Ireland","Cameroon","2002-06-01 12:00:00.000000","1","1",,,,,"0"
"606","Matchday 2","Germany","Saudi Arabia","2002-06-01 12:00:00.000000","8","0",,,,,"1"
"607","Matchday 6","Germany","Ireland","2002-06-05 12:00:00.000000","1","1",,,,,"0"
"608","Matchday 7","Cameroon","Saudi Arabia","2002-06-06 12:00:00.000000","1","0",,,,,"1"
"609","Matchday 12","Cameroon","Germany","2002-06-11 12:00:00.000000","0","2",,,,,"2"
"610","Matchday 12","Saudi Arabia","Ireland","2002-06-11 12:00:00.000000","0","3",,,,,"2"
"611","Matchday 3","England","Sweden","2002-06-02 12:00:00.000000","1","1",,,,,"0"
"612","Matchday 3","Argentina","Nigeria","2002-06-02 12:00:00.000000","1","0",,,,,"1"
"613","Matchday 8","Sweden","Nigeria","2002-06-07 12:00:00.000000","2","1",,,,,"1"
"614","Matchday 8","Argentina","England","2002-06-07 12:00:00.000000","0","1",,,,,"2"
"615","Matchday 13","Sweden","Argentina","2002-06-12 12:00:00.000000","1","1",,,,,"0"
"616","Matchday 13","Nigeria","England","2002-06-12 12:00:00.000000","0","0",,,,,"0"
"617","Matchday 4","Croatia","Mexico","2002-06-03 12:00:00.000000","0","1",,,,,"2"
"618","Matchday 4","Italy","Ecuador","2002-06-03 12:00:00.000000","2","0",,,,,"1"
"619","Matchday 9","Italy","Croatia","2002-06-08 12:00:00.000000","1","2",,,,,"2"
"620","Matchday 10","Mexico","Ecuador","2002-06-09 12:00:00.000000","2","1",,,,,"1"
"621","Matchday 14","Mexico","Italy","2002-06-13 12:00:00.000000","1","1",,,,,"0"
"622","Matchday 14","Ecuador","Croatia","2002-06-13 12:00:00.000000","1","0",,,,,"1"
"623","Matchday 5","Japan","Belgium","2002-06-04 12:00:00.000000","2","2",,,,,"0"
"624","Matchday 6","Russia","Tunisia","2002-06-05 12:00:00.000000","2","0",,,,,"1"
"625","Matchday 10","Japan","Russia","2002-06-09 12:00:00.000000","1","0",,,,,"1"
"626","Matchday 11","Tunisia","Belgium","2002-06-10 12:00:00.000000","1","1",,,,,"0"
"627","Matchday 15","Tunisia","Japan","2002-06-14 12:00:00.000000","0","2",,,,,"2"
"628","Matchday 15","Belgium","Russia","2002-06-14 12:00:00.000000","3","2",,,,,"1"
"629","Round of 16","Germany","Paraguay","2002-06-15 12:00:00.000000","1","0",,,,,"1"
"630","Round of 16","Denmark","England","2002-06-15 12:00:00.000000","0","3",,,,,"2"
"631","Round of 16","Sweden","Senegal","2002-06-16 12:00:00.000000","1","1","1","2",,,"2"
"632","Round of 16","Spain","Ireland","2002-06-16 12:00:00.000000","1","1","1","1","3","2","1"
"633","Round of 16","Mexico","United States","2002-06-17 12:00:00.000000","0","2",,,,,"2"
"634","Round of 16","Brazil","Belgium","2002-06-17 12:00:00.000000","2","0",,,,,"1"
"635","Round of 16","Japan","Turkey","2002-06-18 12:00:00.000000","0","1",,,,,"2"
"636","Round of 16","South Korea","Italy","2002-06-18 12:00:00.000000","1","1","2","1",,,"1"
"637","Quarter-finals","England","Brazil","2002-06-21 12:00:00.000000","1","2",,,,,"2"
"638","Quarter-finals","Germany","United States","2002-06-21 12:00:00.000000","1","0",,,,,"1"
"639","Quarter-finals","Spain","South Korea","2002-06-22 12:00:00.000000","0","0","0","0","3","5","2"
"640","Quarter-finals","Senegal","Turkey","2002-06-22 12:00:00.000000","0","0","0","1",,,"2"
"641","Semi-finals","Germany","South Korea","2002-06-25 12:00:00.000000","1","0",,,,,"1"
"642","Semi-finals","Brazil","Turkey","2002-06-26 12:00:00.000000","1","0",,,,,"1"
"643","Third place play-off","South Korea","Turkey","2002-06-29 12:00:00.000000","2","3",,,,,"2"
"644","Final","Germany","Brazil","2002-06-30 12:00:00.000000","0","2",,,,,"2"
"645","Matchday 1","Germany","Costa Rica","2006-06-09 12:00:00.000000","4","2",,,,,"1"
"646","Matchday 1","Poland","Ecuador","2006-06-09 12:00:00.000000","0","2",,,,,"2"
"647","Matchday 6","Germany","Poland","2006-06-14 12:00:00.000000","1","0",,,,,"1"
"648","Matchday 7","Ecuador","Costa Rica","2006-06-15 12:00:00.000000","3","0",,,,,"1"
"649","Matchday 12","Ecuador","Germany","2006-06-20 12:00:00.000000","0","3",,,,,"2"
"650","Matchday 12","Costa Rica","Poland","2006-06-20 12:00:00.000000","1","2",,,,,"2"
"651","Matchday 2","England","Paraguay","2006-06-10 12:00:00.000000","1","0",,,,,"1"
"652","Matchday 2","Trinidad and Tobago","Sweden","2006-06-10 12:00:00.000000","0","0",,,,,"0"
"653","Matchday 7","England","Trinidad and Tobago","2006-06-15 12:00:00.000000","2","0",,,,,"1"
"654","Matchday 7","Sweden","Paraguay","2006-06-15 12:00:00.000000","1","0",,,,,"1"
"655","Matchday 12","Sweden","England","2006-06-20 12:00:00.000000","2","2",,,,,"0"
"656","Matchday 12","Paraguay","Trinidad and Tobago","2006-06-20 12:00:00.000000","2","0",,,,,"1"
"657","Matchday 2","Argentina","Côte d'Ivoire","2006-06-10 12:00:00.000000","2","1",,,,,"1"
"658","Matchday 3","Serbia","Netherlands","2006-06-11 12:00:00.000000","0","1",,,,,"2"
"659","Matchday 8","Argentina","Serbia","2006-06-16 12:00:00.000000","6","0",,,,,"1"
"660","Matchday 8","Netherlands","Côte d'Ivoire","2006-06-16 12:00:00.000000","2","1",,,,,"1"
"661","Matchday 13","Netherlands","Argentina","2006-06-21 12:00:00.000000","0","0",,,,,"0"
"662","Matchday 13","Côte d'Ivoire","Serbia","2006-06-21 12:00:00.000000","3","2",,,,,"1"
"663","Matchday 3","Mexico","Iran","2006-06-11 12:00:00.000000","3","1",,,,,"1"
"664","Matchday 3","Angola","Portugal","2006-06-11 12:00:00.000000","0","1",,,,,"2"
"665","Matchday 8","Mexico","Angola","2006-06-16 12:00:00.000000","0","0",,,,,"0"
"666","Matchday 9","Portugal","Iran","2006-06-17 12:00:00.000000","2","0",,,,,"1"
"667","Matchday 13","Portugal","Mexico","2006-06-21 12:00:00.000000","2","1",,,,,"1"
"668","Matchday 13","Iran","Angola","2006-06-21 12:00:00.000000","1","1",,,,,"0"
"669","Matchday 4","Italy","Ghana","2006-06-12 12:00:00.000000","2","0",,,,,"1"
"670","Matchday 4","United States","Czech Republic","2006-06-12 12:00:00.000000","0","3",,,,,"2"
"671","Matchday 9","Italy","United States","2006-06-17 12:00:00.000000","1","1",,,,,"0"
"672","Matchday 9","Czech Republic","Ghana","2006-06-17 12:00:00.000000","0","2",,,,,"2"
"673","Matchday 14","Czech Republic","Italy","2006-06-22 12:00:00.000000","0","2",,,,,"2"
"674","Matchday 14","Ghana","United States","2006-06-22 12:00:00.000000","2","1",,,,,"1"
"675","Matchday 5","Brazil","Croatia","2006-06-13 12:00:00.000000","1","0",,,,,"1"
"676","Matchday 4","Australia","Japan","2006-06-12 12:00:00.000000","3","1",,,,,"1"
"677","Matchday 10","Brazil","Australia","2006-06-18 12:00:00.000000","2","0",,,,,"1"
"678","Matchday 10","Japan","Croatia","2006-06-18 12:00:00.000000","0","0",,,,,"0"
"679","Matchday 14","Japan","Brazil","2006-06-22 12:00:00.000000","1","4",,,,,"2"
"680","Matchday 14","Croatia","Australia","2006-06-22 12:00:00.000000","2","2",,,,,"0"
"681","Matchday 5","France","Switzerland","2006-06-13 12:00:00.000000","0","0",,,,,"0"
"682","Matchday 5","South Korea","Togo","2006-06-13 12:00:00.000000","2","1",,,,,"1"
"683","Matchday 10","France","South Korea","2006-06-18 12:00:00.000000","1","1",,,,,"0"
"684","Matchday 11","Togo","Switzerland","2006-06-19 12:00:00.000000","0","2",,,,,"2"
"685","Matchday 15","Togo","France","2006-06-23 12:00:00.000000","0","2",,,,,"2"
"686","Matchday 15","Switzerland","South Korea","2006-06-23 12:00:00.000000","2","0",,,,,"1"
"687","Matchday 6","Spain","Ukraine","2006-06-14 12:00:00.000000","4","0",,,,,"1"
"688","Matchday 6","Tunisia","Saudi Arabia","2006-06-14 12:00:00.000000","2","2",,,,,"0"
"689","Matchday 11","Spain","Tunisia","2006-06-19 12:00:00.000000","3","1",,,,,"1"
"690","Matchday 11","Saudi Arabia","Ukraine","2006-06-19 12:00:00.000000","0","4",,,,,"2"
"691","Matchday 15","Saudi Arabia","Spain","2006-06-23 12:00:00.000000","0","1",,,,,"2"
"692","Matchday 15","Ukraine","Tunisia","2006-06-23 12:00:00.000000","1","0",,,,,"1"
"693","Round of 16","Germany","Sweden","2006-06-24 12:00:00.000000","2","0",,,,,"1"
"694","Round of 16","Argentina","Mexico","2006-06-24 12:00:00.000000","1","1","2","1",,,"1"
"695","Round of 16","England","Ecuador","2006-06-25 12:00:00.000000","1","0",,,,,"1"
"696","Round of 16","Portugal","Netherlands","2006-06-25 12:00:00.000000","1","0",,,,,"1"
"697","Round of 16","Italy","Australia","2006-06-26 12:00:00.000000","1","0",,,,,"1"
"698","Round of 16","Switzerland","Ukraine","2006-06-26 12:00:00.000000",,,"0","0","0","3",
"699","Round of 16","Brazil","Ghana","2006-06-27 12:00:00.000000","3","0",,,,,"1"
"700","Round of 16","Spain","France","2006-06-27 12:00:00.000000","1","3",,,,,"2"
"701","Quarterfinals","Germany","Argentina","2006-06-30 12:00:00.000000","1","1","1","1","4","2","1"
"702","Quarterfinals","Italy","Ukraine","2006-06-30 12:00:00.000000","3","0",,,,,"1"
"703","Quarterfinals","England","Portugal","2006-07-01 12:00:00.000000",,,"0","0","1","3",
"704","Quarterfinals","Brazil","France","2006-07-01 12:00:00.000000","0","1",,,,,"2"
"705","Semifinals","Germany","Italy","2006-07-04 12:00:00.000000",,,"0","2",,,
"706","Semifinals","Portugal","France","2006-07-05 12:00:00.000000","0","1",,,,,"2"
"707","Third-place play-off","Germany","Portugal","2006-07-08 12:00:00.000000","3","1",,,,,"1"
"708","Final","Italy","France","2006-07-09 12:00:00.000000","1","1","1","1","5","3","1"
"709","Matchday 1","South Africa","Mexico","2010-06-11 16:00:00.000000","1","1",,,,,"0"
"710","Matchday 1","Uruguay","France","2010-06-11 20:30:00.000000","0","0",,,,,"0"
"711","Matchday 6","South Africa","Uruguay","2010-06-16 20:30:00.000000","0","3",,,,,"2"
"712","Matchday 7","France","Mexico","2010-06-17 20:30:00.000000","0","2",,,,,"2"
"713","Matchday 12","Mexico","Uruguay","2010-06-22 16:00:00.000000","0","1",,,,,"2"
"714","Matchday 12","France","South Africa","2010-06-22 16:00:00.000000","1","2",,,,,"2"
"715","Matchday 2","South Korea","Greece","2010-06-12 13:30:00.000000","2","0",,,,,"1"
"716","Matchday 2","Argentina","Nigeria","2010-06-12 16:00:00.000000","1","0",,,,,"1"
"717","Matchday 7","Argentina","South Korea","2010-06-17 13:30:00.000000","4","1",,,,,"1"
"718","Matchday 7","Greece","Nigeria","2010-06-17 16:00:00.000000","2","1",,,,,"1"
"719","Matchday 12","Nigeria","South Korea","2010-06-22 20:30:00.000000","2","2",,,,,"0"
"720","Matchday 12","Greece","Argentina","2010-06-22 20:30:00.000000","0","2",,,,,"2"
"721","Matchday 2","England","United States","2010-06-12 20:30:00.000000","1","1",,,,,"0"
"722","Matchday 3","Algeria","Slovenia","2010-06-13 13:30:00.000000","0","1",,,,,"2"
"723","Matchday 8","Slovenia","United States","2010-06-18 16:00:00.000000","2","2",,,,,"0"
"724","Matchday 8","England","Algeria","2010-06-18 20:30:00.000000","0","0",,,,,"0"
"725","Matchday 13","United States","Algeria","2010-06-23 16:00:00.000000","1","0",,,,,"1"
"726","Matchday 13","Slovenia","England","2010-06-23 16:00:00.000000","0","1",,,,,"2"
"727","Matchday 3","Serbia","Ghana","2010-06-13 16:00:00.000000","0","1",,,,,"2"
"728","Matchday 3","Germany","Australia","2010-06-13 20:30:00.000000","4","0",,,,,"1"
"729","Matchday 8","Germany","Serbia","2010-06-18 13:30:00.000000","0","1",,,,,"2"
"730","Matchday 9","Ghana","Australia","2010-06-19 16:00:00.000000","1","1",,,,,"0"
"731","Matchday 13","Australia","Serbia","2010-06-23 20:30:00.000000","2","1",,,,,"1"
"732","Matchday 13","Ghana","Germany","2010-06-23 20:30:00.000000","0","1",,,,,"2"
"733","Matchday 4","Netherlands","Denmark","2010-06-14 13:30:00.000000","2","0",,,,,"1"
"734","Matchday 4","Japan","Cameroon","2010-06-14 16:00:00.000000","1","0",,,,,"1"
"735","Matchday 9","Netherlands","Japan","2010-06-19 13:30:00.000000","1","0",,,,,"1"
"736","Matchday 9","Cameroon","Denmark","2010-06-19 20:30:00.000000","1","2",,,,,"2"
"737","Matchday 14","Denmark","Japan","2010-06-24 20:30:00.000000","1","3",,,,,"2"
"738","Matchday 14","Cameroon","Netherlands","2010-06-24 20:30:00.000000","1","2",,,,,"2"
"739","Matchday 4","Italy","Paraguay","2010-06-14 20:30:00.000000","1","1",,,,,"0"
"740","Matchday 5","New Zealand","Slovakia","2010-06-15 13:30:00.000000","1","1",,,,,"0"
"741","Matchday 10","Slovakia","Paraguay","2010-06-20 13:30:00.000000","0","2",,,,,"2"
"742","Matchday 10","Italy","New Zealand","2010-06-20 16:00:00.000000","1","1",,,,,"0"
"743","Matchday 14","Slovakia","Italy","2010-06-24 16:00:00.000000","3","2",,,,,"1"
"744","Matchday 14","Paraguay","New Zealand","2010-06-24 16:00:00.000000","0","0",,,,,"0"
"745","Matchday 5","Côte d'Ivoire","Portugal","2010-06-15 16:00:00.000000","0","0",,,,,"0"
"746","Matchday 5","Brazil","North Korea","2010-06-15 20:30:00.000000","2","1",,,,,"1"
"747","Matchday 10","Brazil","Côte d'Ivoire","2010-06-20 20:30:00.000000","3","1",,,,,"1"
"748","Matchday 11","Portugal","North Korea","2010-06-21 13:30:00.000000","7","0",,,,,"1"
"749","Matchday 15","Portugal","Brazil","2010-06-25 16:00:00.000000","0","0",,,,,"0"
"750","Matchday 15","North Korea","Côte d'Ivoire","2010-06-25 16:00:00.000000","0","3",,,,,"2"
"751","Matchday 6","Honduras","Chile","2010-06-16 13:30:00.000000","0","1",,,,,"2"
"752","Matchday 6","Spain","Switzerland","2010-06-16 16:00:00.000000","0","1",,,,,"2"
"753","Matchday 11","Chile","Switzerland","2010-06-21 16:00:00.000000","1","0",,,,,"1"
"754","Matchday 11","Spain","Honduras","2010-06-21 20:30:00.000000","2","0",,,,,"1"
"755","Matchday 15","Chile","Spain","2010-06-25 20:30:00.000000","1","2",,,,,"2"
"756","Matchday 15","Switzerland","Honduras","2010-06-25 20:30:00.000000","0","0",,,,,"0"
"757","Round of 16","Uruguay","South Korea","2010-06-26 16:00:00.000000","2","1",,,,,"1"
"758","Round of 16","United States","Ghana","2010-06-26 20:30:00.000000","1","1","1","2",,,"2"
"759","Round of 16","Germany","England","2010-06-27 16:00:00.000000","4","1",,,,,"1"
"760","Round of 16","Argentina","Mexico","2010-06-27 20:30:00.000000","3","1",,,,,"1"
"761","Round of 16","Netherlands","Slovakia","2010-06-28 16:00:00.000000","2","1",,,,,"1"
"762","Round of 16","Brazil","Chile","2010-06-28 20:30:00.000000","3","0",,,,,"1"
"763","Round of 16","Paraguay","Japan","2010-06-29 16:00:00.000000","0","0","0","0","5","3","1"
"764","Round of 16","Spain","Portugal","2010-06-29 20:30:00.000000","1","0",,,,,"1"
"765","Quarterfinals","Netherlands","Brazil","2010-07-02 16:00:00.000000","2","1",,,,,"1"
"766","Quarterfinals","Uruguay","Ghana","2010-07-02 20:30:00.000000","1","1","1","1","4","2","1"
"767","Quarterfinals","Argentina","Germany","2010-07-03 16:00:00.000000","0","4",,,,,"2"
"768","Quarterfinals","Paraguay","Spain","2010-07-03 20:30:00.000000","0","1",,,,,"2"
"769","Semifinals","Uruguay","Netherlands","2010-07-06 20:30:00.000000","2","3",,,,,"2"
"770","Semifinals","Germany","Spain","2010-07-07 20:30:00.000000","0","1",,,,,"2"
"771","Third-place play-off","Uruguay","Germany","2010-07-10 20:30:00.000000","2","3",,,,,"2"
"772","Final","Netherlands","Spain","2010-07-11 20:30:00.000000","0","0","0","1",,,"2"
"773","Matchday 1","Brazil","Croatia","2014-06-12 17:00:00.000000",,,,,,,
"774","Matchday 2","Mexico","Cameroon","2014-06-13 13:00:00.000000",,,,,,,
"775","Matchday 6","Brazil","Mexico","2014-06-17 16:00:00.000000",,,,,,,
"776","Matchday 7","Cameroon","Croatia","2014-06-18 18:00:00.000000",,,,,,,
"777","Matchday 12","Cameroon","Brazil","2014-06-23 17:00:00.000000",,,,,,,
"778","Matchday 12","Croatia","Mexico","2014-06-23 17:00:00.000000",,,,,,,
"779","Matchday 2","Spain","Netherlands","2014-06-13 16:00:00.000000",,,,,,,
"780","Matchday 2","Chile","Australia","2014-06-13 18:00:00.000000",,,,,,,
"781","Matchday 7","Spain","Chile","2014-06-18 16:00:00.000000",,,,,,,
"782","Matchday 7","Australia","Netherlands","2014-06-18 13:00:00.000000",,,,,,,
"783","Matchday 12","Australia","Spain","2014-06-23 13:00:00.000000",,,,,,,
"784","Matchday 12","Netherlands","Chile","2014-06-23 13:00:00.000000",,,,,,,
"785","Matchday 3","Colombia","Greece","2014-06-14 13:00:00.000000",,,,,,,
"786","Matchday 3","Côte d'Ivoire","Japan","2014-06-14 22:00:00.000000",,,,,,,
"787","Matchday 8","Colombia","Côte d'Ivoire","2014-06-19 13:00:00.000000",,,,,,,
"788","Matchday 8","Japan","Greece","2014-06-19 19:00:00.000000",,,,,,,
"789","Matchday 13","Japan","Colombia","2014-06-24 16:00:00.000000",,,,,,,
"790","Matchday 13","Côte d'Ivoire","Greece","2014-06-24 17:00:00.000000",,,,,,,
"791","Matchday 3","Uruguay","Costa Rica","2014-06-14 16:00:00.000000",,,,,,,
"792","Matchday 3","England","Italy","2014-06-14 18:00:00.000000",,,,,,,
"793","Matchday 8","Uruguay","England","2014-06-19 16:00:00.000000",,,,,,,
"794","Matchday 9","Italy","Costa Rica","2014-06-20 13:00:00.000000",,,,,,,
"795","Matchday 13","Italy","Uruguay","2014-06-24 13:00:00.000000",,,,,,,
"796","Matchday 13","Costa Rica","England","2014-06-24 13:00:00.000000",,,,,,,
"797","Matchday 4","Switzerland","Ecuador","2014-06-15 13:00:00.000000",,,,,,,
"798","Matchday 4","France","Honduras","2014-06-15 16:00:00.000000",,,,,,,
"799","Matchday 9","Switzerland","France","2014-06-20 16:00:00.000000",,,,,,,
"800","Matchday 9","Honduras","Ecuador","2014-06-20 19:00:00.000000",,,,,,,
"801","Matchday 14","Honduras","Switzerland","2014-06-25 16:00:00.000000",,,,,,,
"802","Matchday 14","Ecuador","France","2014-06-25 17:00:00.000000",,,,,,,
"803","Matchday 4","Argentina","Bosnia-Herzegovina","2014-06-15 19:00:00.000000",,,,,,,
"804","Matchday 5","Iran","Nigeria","2014-06-16 16:00:00.000000",,,,,,,
"805","Matchday 10","Argentina","Iran","2014-06-21 13:00:00.000000",,,,,,,
"806","Matchday 10","Nigeria","Bosnia-Herzegovina","2014-06-21 18:00:00.000000",,,,,,,
"807","Matchday 14","Nigeria","Argentina","2014-06-25 13:00:00.000000",,,,,,,
"808","Matchday 14","Bosnia-Herzegovina","Iran","2014-06-25 13:00:00.000000",,,,,,,
"809","Matchday 5","Germany","Portugal","2014-06-16 13:00:00.000000",,,,,,,
"810","Matchday 5","Ghana","United States","2014-06-16 19:00:00.000000",,,,,,,
"811","Matchday 10","Germany","Ghana","2014-06-21 16:00:00.000000",,,,,,,
"812","Matchday 11","United States","Portugal","2014-06-22 18:00:00.000000",,,,,,,
"813","Matchday 15","United States","Germany","2014-06-26 13:00:00.000000",,,,,,,
"814","Matchday 15","Portugal","Ghana","2014-06-26 13:00:00.000000",,,,,,,
"815","Matchday 6","Belgium","Algeria","2014-06-17 13:00:00.000000",,,,,,,
"816","Matchday 6","Russia","South Korea","2014-06-17 18:00:00.000000",,,,,,,
"817","Matchday 11","Belgium","Russia","2014-06-22 13:00:00.000000",,,,,,,
"818","Matchday 11","South Korea","Algeria","2014-06-22 16:00:00.000000",,,,,,,
"819","Matchday 15","South Korea","Belgium","2014-06-26 17:00:00.000000",,,,,,,
"820","Matchday 15","Algeria","Russia","2014-06-26 17:00:00.000000",,,,,,,
